pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion,importe_por_unidad_bruto,dia_semana
PED210800,2025-08-21,C100233,Cliente 0234,Murcia,Levante,P030,Rotuladores 24u,Papelería,1,147.55,147.55,Web,Tarjeta,5.0,147.55,Thursday
PED203624,2025-08-21,C100134,Cliente 0135,Murcia,Levante,P025,Cinturón cuero,Moda,1,35.75,35.75,Web,Tarjeta,,35.75,Thursday
PED211438,2025-08-21,C100235,Cliente 0236,Murcia,Levante,P013,Lámpara escritorio,Hogar,1,25.56,25.56,Web,Transferencia,3.0,25.56,Thursday
PED202663,2025-08-21,C100255,Cliente 0256,Barcelona,Cataluña,P010,Robot aspirador,Hogar,4,105.71,422.84,Web,Tarjeta,3.0,105.71,Thursday
PED204819,2025-08-22,C100053,Cliente 0054,Bilbao,Norte,P030,Rotuladores 24u,Papelería,2,142.76,285.52,Web,Tarjeta,2.0,142.76,Friday
PED200256,2025-08-22,C100317,Cliente 0318,Murcia,Levante,P015,Esterilla yoga,Deporte,1,124.61,124.61,App móvil,PayPal,4.0,124.61,Friday
PED205041,2025-08-22,C100017,Cliente 0018,Barcelona,Cataluña,P022,Sudadera capucha,Moda,2,59.21,118.42,Marketplace,Tarjeta,4.0,59.21,Friday
PED200398,2025-08-22,C100128,Cliente 0129,Zaragoza,Centro,P005,Altavoz portátil,Electrónica,4,91.12,364.48,App móvil,PayPal,4.0,91.12,Friday
PED206244,2025-08-22,C100223,Cliente 0224,Valencia,Levante,P028,Agenda 2026,Papelería,2,91.08,182.16,Web,PayPal,5.0,91.08,Friday
PED209603,2025-08-22,C100306,Cliente 0307,Sevilla,Andalucía,P019,Banda elástica,Deporte,5,60.6,303.0,Web,Transferencia,4.0,60.6,Friday
PED203491,2025-08-22,C100183,Cliente 0184,Málaga,Andalucía,P022,Sudadera capucha,Moda,2,59.84,119.68,Web,Tarjeta,2.0,59.84,Friday
PED208256,2025-08-22,C100111,Cliente 0112,Murcia,Levante,P020,Reloj deportivo,Deporte,1,165.73,165.73,Marketplace,Tarjeta,4.0,165.73,Friday
PED201644,2025-08-22,C100158,Cliente 0159,Zaragoza,Centro,P015,Esterilla yoga,Deporte,1,111.89,111.89,App móvil,PayPal,,111.89,Friday
PED201120,2025-08-22,C100323,Cliente 0324,Vigo,Norte,P027,Set bolígrafos,Papelería,1,185.62,185.62,Marketplace,Tarjeta,4.0,185.62,Friday
PED203865,2025-08-22,C100047,Cliente 0048,Palma,Levante,P019,Banda elástica,Deporte,1,67.93,67.93,Web,Transferencia,5.0,67.93,Friday
PED207713,2025-08-22,C100301,Cliente 0302,Palma,Levante,P020,Reloj deportivo,Deporte,3,181.15,543.45,App móvil,Tarjeta,5.0,181.15,Friday
PED210598,2025-08-22,C100024,Cliente 0025,Murcia,Levante,P013,Lámpara escritorio,Hogar,1,29.94,29.94,Web,PayPal,5.0,29.94,Friday
PED201667,2025-08-22,C100254,Cliente 0255,Málaga,Andalucía,P007,Webcam HD,Electrónica,2,145.94,291.88,Web,Tarjeta,4.0,145.94,Friday
PED210403,2025-08-22,C100226,Cliente 0227,Palma,Levante,P012,Set sábanas,Hogar,1,25.78,25.78,Marketplace,Tarjeta,4.0,25.78,Friday
PED210081,2025-08-22,C100162,Cliente 0163,Bilbao,Norte,P027,Set bolígrafos,Papelería,1,171.5,171.5,App móvil,PayPal,1.0,171.5,Friday
PED201000,2025-08-22,C100027,Cliente 0028,Palma,Levante,P007,Webcam HD,Electrónica,2,154.66,309.32,App móvil,Transferencia,5.0,154.66,Friday
PED200707,2025-08-22,C100201,Cliente 0202,Vigo,Norte,P003,Ratón inalámbrico,Electrónica,1,117.54,117.54,Web,Tarjeta,4.0,117.54,Friday
PED208114,2025-08-22,C100185,Cliente 0186,Bilbao,Norte,P009,Bombilla inteligente,Hogar,1,83.56,83.56,Web,Tarjeta,2.0,83.56,Friday
PED210045,2025-08-22,C100307,Cliente 0308,Zaragoza,Centro,P007,Webcam HD,Electrónica,1,139.22,139.22,Web,Tarjeta,,139.22,Friday
PED207487,2025-08-22,C100268,Cliente 0269,Málaga,Andalucía,P024,Gafas de sol,Moda,3,66.95,200.85,App móvil,Tarjeta,4.0,66.95,Friday
PED203729,2025-08-23,C100017,Cliente 0018,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,4,172.77,691.08,App móvil,Transferencia,,172.77,Saturday
PED202262,2025-08-23,C100049,Cliente 0050,Murcia,Levante,P005,Altavoz portátil,Electrónica,1,91.83,91.83,Web,Tarjeta,,91.83,Saturday
PED207972,2025-08-23,C100300,Cliente 0301,Sevilla,Andalucía,P004,Teclado mecánico,Electrónica,2,97.05,194.1,Web,Contra reembolso,4.0,97.05,Saturday
PED206166,2025-08-23,C100272,Cliente 0273,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,4,153.29,613.16,Web,Tarjeta,3.0,153.29,Saturday
PED211181,2025-08-23,C100315,Cliente 0316,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,1,25.35,25.35,App móvil,Tarjeta,4.0,25.35,Saturday
PED211260,2025-08-23,C100109,Cliente 0110,Murcia,Levante,P003,Ratón inalámbrico,Electrónica,4,103.46,413.84,Web,PayPal,2.0,103.46,Saturday
PED211473,2025-08-23,C100241,Cliente 0242,Zaragoza,Centro,P019,Banda elástica,Deporte,3,67.17,201.51,Web,Transferencia,4.0,67.17,Saturday
PED200624,2025-08-23,C100322,Cliente 0323,Málaga,Andalucía,P017,Botella térmica,Deporte,5,142.68,713.4,Web,Transferencia,4.0,142.68,Saturday
PED207076,2025-08-23,C100042,Cliente 0043,Murcia,Levante,P027,Set bolígrafos,Papelería,3,160.13,480.39,Web,Transferencia,5.0,160.13,Saturday
PED207067,2025-08-23,C100245,Cliente 0246,Madrid,Centro,P018,Zapatillas running,Deporte,3,128.02,384.06,Web,Transferencia,,128.02,Saturday
PED209376,2025-08-23,C100305,Cliente 0306,Barcelona,Cataluña,P009,Bombilla inteligente,Hogar,1,91.17,91.17,Marketplace,PayPal,4.0,91.17,Saturday
PED202087,2025-08-23,C100328,Cliente 0329,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,2,187.84,375.68,Web,PayPal,3.0,187.84,Saturday
PED206391,2025-08-23,C100023,Cliente 0024,Vigo,Norte,P024,Gafas de sol,Moda,2,59.65,119.3,Web,Tarjeta,1.0,59.65,Saturday
PED208866,2025-08-24,C100217,Cliente 0218,Madrid,Centro,P025,Cinturón cuero,Moda,1,36.3,36.3,Web,Contra reembolso,5.0,36.3,Sunday
PED206418,2025-08-24,C100084,Cliente 0085,Málaga,Andalucía,P014,Organizador armario,Hogar,1,20.38,20.38,App móvil,Tarjeta,5.0,20.38,Sunday
PED209065,2025-08-24,C100326,Cliente 0327,Valencia,Levante,P015,Esterilla yoga,Deporte,1,126.91,126.91,Web,Tarjeta,4.0,126.91,Sunday
PED202018,2025-08-24,C100257,Cliente 0258,Barcelona,Cataluña,P007,Webcam HD,Electrónica,2,141.0,282.0,Web,PayPal,,141.0,Sunday
PED210023,2025-08-24,C100250,Cliente 0251,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,1,170.64,170.64,Web,Tarjeta,4.0,170.64,Sunday
PED211331,2025-08-24,C100166,Cliente 0167,Sevilla,Andalucía,P025,Cinturón cuero,Moda,1,34.53,34.53,App móvil,Tarjeta,4.0,34.53,Sunday
PED203737,2025-08-24,C100128,Cliente 0129,Zaragoza,Centro,P010,Robot aspirador,Hogar,2,124.54,249.08,App móvil,Contra reembolso,4.0,124.54,Sunday
PED200868,2025-08-24,C100073,Cliente 0074,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,1,104.52,104.52,Web,Tarjeta,4.0,104.52,Sunday
PED208997,2025-08-24,C100126,Cliente 0127,Madrid,Centro,P003,Ratón inalámbrico,Electrónica,1,107.9,107.9,App móvil,Tarjeta,4.0,107.9,Sunday
PED211182,2025-08-24,C100068,Cliente 0069,Madrid,Centro,P013,Lámpara escritorio,Hogar,2,24.41,48.82,Web,PayPal,2.0,24.41,Sunday
PED211012,2025-08-24,C100171,Cliente 0172,Madrid,Centro,P013,Lámpara escritorio,Hogar,1,30.12,30.12,Marketplace,Tarjeta,4.0,30.12,Sunday
PED202074,2025-08-24,C100032,Cliente 0033,Madrid,Centro,P011,Cafetera cápsulas,Hogar,3,182.14,546.42,App móvil,Tarjeta,,182.14,Sunday
PED204645,2025-08-24,C100241,Cliente 0242,Zaragoza,Centro,P021,Camiseta algodón,Moda,4,144.61,578.44,Web,Tarjeta,5.0,144.61,Sunday
PED211604,2025-08-24,C100332,Cliente 0333,Sevilla,Andalucía,P006,Powerbank 10000mAh,Electrónica,2,108.81,217.62,Web,Contra reembolso,3.0,108.81,Sunday
PED200305,2025-08-24,C100250,Cliente 0251,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,2,189.75,379.5,App móvil,Contra reembolso,5.0,189.75,Sunday
PED211652,2025-08-24,C100146,Cliente 0147,Madrid,Centro,P014,Organizador armario,Hogar,2,23.75,47.5,Web,Contra reembolso,4.0,23.75,Sunday
PED205631,2025-08-24,C100231,Cliente 0232,Palma,Levante,P010,Robot aspirador,Hogar,2,110.66,221.32,App móvil,PayPal,,110.66,Sunday
PED204622,2025-08-24,C100159,Cliente 0160,Murcia,Levante,P020,Reloj deportivo,Deporte,4,152.41,609.64,Web,PayPal,,152.41,Sunday
PED203389,2025-08-25,C100104,Cliente 0105,Murcia,Levante,P003,Ratón inalámbrico,Electrónica,5,104.42,522.1,Web,Contra reembolso,,104.42,Monday
PED211805,2025-08-25,C100057,Cliente 0058,Barcelona,Cataluña,P007,Webcam HD,Electrónica,1,138.57,138.57,Web,Tarjeta,,138.57,Monday
PED201455,2025-08-25,C100285,Cliente 0286,Vigo,Norte,P030,Rotuladores 24u,Papelería,2,143.35,286.7,App móvil,Tarjeta,,143.35,Monday
PED206174,2025-08-25,C100127,Cliente 0128,Murcia,Levante,P021,Camiseta algodón,Moda,1,149.56,149.56,Web,PayPal,3.0,149.56,Monday
PED201839,2025-08-25,C100070,Cliente 0071,Murcia,Levante,P018,Zapatillas running,Deporte,3,133.21,399.63,Web,Tarjeta,4.0,133.21,Monday
PED205435,2025-08-25,C100057,Cliente 0058,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,2,154.18,308.36,Web,Tarjeta,3.0,154.18,Monday
PED202298,2025-08-25,C100202,Cliente 0203,Bilbao,Norte,P008,"Monitor 24""",Electrónica,2,152.62,305.24,App móvil,Tarjeta,4.0,152.62,Monday
PED209081,2025-08-25,C100275,Cliente 0276,Bilbao,Norte,P020,Reloj deportivo,Deporte,2,156.33,312.66,Web,Tarjeta,4.0,156.33,Monday
PED204048,2025-08-25,C100150,Cliente 0151,Palma,Levante,P008,"Monitor 24""",Electrónica,2,141.84,283.68,Web,Tarjeta,5.0,141.84,Monday
PED204072,2025-08-25,C100147,Cliente 0148,Valencia,Levante,P015,Esterilla yoga,Deporte,1,127.79,127.79,Web,PayPal,,127.79,Monday
PED201922,2025-08-25,C100011,Cliente 0012,Vigo,Norte,P007,Webcam HD,Electrónica,3,136.12,408.36,Marketplace,PayPal,4.0,136.12,Monday
PED210900,2025-08-25,C100111,Cliente 0112,Murcia,Levante,P002,Cargador USB-C,Electrónica,2,36.97,73.94,Web,Contra reembolso,,36.97,Monday
PED207300,2025-08-25,C100049,Cliente 0050,Murcia,Levante,P024,Gafas de sol,Moda,3,65.66,196.98,App móvil,Tarjeta,,65.66,Monday
PED209744,2025-08-25,C100057,Cliente 0058,Barcelona,Cataluña,P020,Reloj deportivo,Deporte,3,150.47,451.41,Web,Tarjeta,5.0,150.47,Monday
PED209974,2025-08-25,C100245,Cliente 0246,Madrid,Centro,P022,Sudadera capucha,Moda,3,48.77,146.31,Web,Tarjeta,4.0,48.77,Monday
PED206535,2025-08-25,C100137,Cliente 0138,Madrid,Centro,P015,Esterilla yoga,Deporte,1,114.16,114.16,Web,Tarjeta,5.0,114.16,Monday
PED205426,2025-08-25,C100171,Cliente 0172,Madrid,Centro,P012,Set sábanas,Hogar,2,26.85,53.7,Marketplace,Tarjeta,5.0,26.85,Monday
PED205328,2025-08-25,C100140,Cliente 0141,Vigo,Norte,P023,Mochila urbana,Moda,5,67.43,337.15,Web,Contra reembolso,4.0,67.43,Monday
PED205292,2025-08-25,C100255,Cliente 0256,Barcelona,Cataluña,P003,Ratón inalámbrico,Electrónica,2,97.1,194.2,Web,Tarjeta,,97.1,Monday
PED206871,2025-08-25,C100103,Cliente 0104,Madrid,Centro,P005,Altavoz portátil,Electrónica,2,90.91,181.82,Web,Tarjeta,5.0,90.91,Monday
PED204578,2025-08-25,C100003,Cliente 0004,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,1,181.67,181.67,App móvil,Tarjeta,5.0,181.67,Monday
PED206237,2025-08-26,C100315,Cliente 0316,Málaga,Andalucía,P017,Botella térmica,Deporte,2,143.05,286.1,Web,Transferencia,3.0,143.05,Tuesday
PED207521,2025-08-26,C100337,Cliente 0338,Sevilla,Andalucía,P014,Organizador armario,Hogar,1,21.46,21.46,App móvil,PayPal,4.0,21.46,Tuesday
PED208576,2025-08-26,C100056,Cliente 0057,Zaragoza,Centro,P023,Mochila urbana,Moda,3,68.57,205.71,Marketplace,Transferencia,5.0,68.57,Tuesday
PED205032,2025-08-26,C100281,Cliente 0282,Bilbao,Norte,P015,Esterilla yoga,Deporte,2,123.58,247.16,Web,Tarjeta,5.0,123.58,Tuesday
PED200048,2025-08-26,C100119,Cliente 0120,Barcelona,Cataluña,P006,Powerbank 10000mAh,Electrónica,3,90.56,271.68,Web,Tarjeta,4.0,90.56,Tuesday
PED206568,2025-08-26,C100237,Cliente 0238,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,3,188.49,565.47,Marketplace,Tarjeta,4.0,188.49,Tuesday
PED206947,2025-08-26,C100062,Cliente 0063,Sevilla,Andalucía,P021,Camiseta algodón,Moda,2,145.63,291.26,App móvil,Tarjeta,4.0,145.63,Tuesday
PED206413,2025-08-26,C100045,Cliente 0046,Vigo,Norte,P019,Banda elástica,Deporte,1,60.25,60.25,App móvil,PayPal,4.0,60.25,Tuesday
PED204038,2025-08-26,C100178,Cliente 0179,Vigo,Norte,P005,Altavoz portátil,Electrónica,1,96.15,96.15,Web,Tarjeta,5.0,96.15,Tuesday
PED202331,2025-08-26,C100007,Cliente 0008,Málaga,Andalucía,P011,Cafetera cápsulas,Hogar,2,160.41,320.82,Web,Transferencia,4.0,160.41,Tuesday
PED200412,2025-08-26,C100138,Cliente 0139,Sevilla,Andalucía,P004,Teclado mecánico,Electrónica,1,105.28,105.28,Web,Transferencia,4.0,105.28,Tuesday
PED201813,2025-08-26,C100130,Cliente 0131,Zaragoza,Centro,P010,Robot aspirador,Hogar,1,105.61,105.61,Web,Transferencia,,105.61,Tuesday
PED210521,2025-08-26,C100112,Cliente 0113,Zaragoza,Centro,P022,Sudadera capucha,Moda,1,54.4,54.4,Web,Tarjeta,,54.4,Tuesday
PED202091,2025-08-26,C100074,Cliente 0075,Málaga,Andalucía,P020,Reloj deportivo,Deporte,4,147.76,591.04,Web,Tarjeta,4.0,147.76,Tuesday
PED211800,2025-08-26,C100226,Cliente 0227,Palma,Levante,P020,Reloj deportivo,Deporte,1,170.01,170.01,App móvil,PayPal,5.0,170.01,Tuesday
PED207852,2025-08-26,C100001,Cliente 0002,Murcia,Levante,P008,"Monitor 24""",Electrónica,2,138.19,276.38,App móvil,PayPal,5.0,138.19,Tuesday
PED204572,2025-08-26,C100156,Cliente 0157,Barcelona,Cataluña,P016,Mancuernas 5kg,Deporte,1,76.65,76.65,Marketplace,PayPal,4.0,76.65,Tuesday
PED203401,2025-08-26,C100186,Cliente 0187,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,5,115.87,579.35,Marketplace,Tarjeta,4.0,115.87,Tuesday
PED205420,2025-08-26,C100138,Cliente 0139,Sevilla,Andalucía,P029,Mochila portátil,Papelería,4,75.12,300.48,Web,Contra reembolso,4.0,75.12,Tuesday
PED203565,2025-08-27,C100167,Cliente 0168,Barcelona,Cataluña,P017,Botella térmica,Deporte,2,159.56,319.12,Web,Contra reembolso,1.0,159.56,Wednesday
PED211333,2025-08-27,C100093,Cliente 0094,Sevilla,Andalucía,P021,Camiseta algodón,Moda,1,139.31,139.31,App móvil,Transferencia,5.0,139.31,Wednesday
PED201251,2025-08-27,C100065,Cliente 0066,Sevilla,Andalucía,P029,Mochila portátil,Papelería,5,71.09,355.45,App móvil,PayPal,1.0,71.09,Wednesday
PED209826,2025-08-27,C100258,Cliente 0259,Barcelona,Cataluña,P003,Ratón inalámbrico,Electrónica,1,110.19,110.19,App móvil,Transferencia,4.0,110.19,Wednesday
PED207381,2025-08-27,C100192,Cliente 0193,Málaga,Andalucía,P023,Mochila urbana,Moda,1,66.23,66.23,Web,Tarjeta,4.0,66.23,Wednesday
PED204546,2025-08-27,C100010,Cliente 0011,Zaragoza,Centro,P026,Cuaderno A5,Papelería,1,31.18,31.18,Marketplace,PayPal,5.0,31.18,Wednesday
PED205058,2025-08-27,C100114,Cliente 0115,Zaragoza,Centro,P011,Cafetera cápsulas,Hogar,3,183.72,551.16,Web,Tarjeta,3.0,183.72,Wednesday
PED207311,2025-08-27,C100043,Cliente 0044,Sevilla,Andalucía,P018,Zapatillas running,Deporte,1,126.58,126.58,Marketplace,Tarjeta,5.0,126.58,Wednesday
PED204697,2025-08-27,C100332,Cliente 0333,Sevilla,Andalucía,P022,Sudadera capucha,Moda,2,56.44,112.88,App móvil,Transferencia,,56.44,Wednesday
PED200522,2025-08-27,C100227,Cliente 0228,Zaragoza,Centro,P026,Cuaderno A5,Papelería,2,35.51,71.02,App móvil,Tarjeta,5.0,35.51,Wednesday
PED202568,2025-08-27,C100193,Cliente 0194,Sevilla,Andalucía,P013,Lámpara escritorio,Hogar,2,29.79,59.58,App móvil,Tarjeta,3.0,29.79,Wednesday
PED204637,2025-08-27,C100254,Cliente 0255,Málaga,Andalucía,P021,Camiseta algodón,Moda,2,132.31,264.62,Web,Tarjeta,5.0,132.31,Wednesday
PED201623,2025-08-27,C100022,Cliente 0023,Barcelona,Cataluña,P018,Zapatillas running,Deporte,3,115.87,347.61,Web,PayPal,5.0,115.87,Wednesday
PED210050,2025-08-27,C100048,Cliente 0049,Málaga,Andalucía,P024,Gafas de sol,Moda,1,57.31,57.31,Web,PayPal,5.0,57.31,Wednesday
PED211585,2025-08-27,C100193,Cliente 0194,Sevilla,Andalucía,P029,Mochila portátil,Papelería,1,77.03,77.03,Marketplace,Tarjeta,4.0,77.03,Wednesday
PED200591,2025-08-27,C100343,Cliente 0344,Zaragoza,Centro,P025,Cinturón cuero,Moda,1,31.11,31.11,Web,PayPal,5.0,31.11,Wednesday
PED202644,2025-08-27,C100070,Cliente 0071,Murcia,Levante,P011,Cafetera cápsulas,Hogar,5,172.17,860.85,Marketplace,Transferencia,5.0,172.17,Wednesday
PED211946,2025-08-27,C100000,Cliente 0001,Madrid,Centro,P020,Reloj deportivo,Deporte,3,162.29,486.87,Web,Contra reembolso,4.0,162.29,Wednesday
PED205281,2025-08-27,C100071,Cliente 0072,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,1,122.05,122.05,App móvil,Tarjeta,4.0,122.05,Wednesday
PED205939,2025-08-27,C100325,Cliente 0326,Valencia,Levante,P025,Cinturón cuero,Moda,3,37.9,113.7,Web,Contra reembolso,5.0,37.9,Wednesday
PED203864,2025-08-27,C100245,Cliente 0246,Madrid,Centro,P025,Cinturón cuero,Moda,5,35.33,176.65,Web,Transferencia,2.0,35.33,Wednesday
PED201861,2025-08-27,C100150,Cliente 0151,Palma,Levante,P024,Gafas de sol,Moda,5,55.47,277.35,Marketplace,Tarjeta,4.0,55.47,Wednesday
PED201160,2025-08-27,C100263,Cliente 0264,Vigo,Norte,P004,Teclado mecánico,Electrónica,1,100.24,100.24,Web,Tarjeta,1.0,100.24,Wednesday
PED200333,2025-08-27,C100224,Cliente 0225,Murcia,Levante,P029,Mochila portátil,Papelería,1,77.24,77.24,App móvil,PayPal,3.0,77.24,Wednesday
PED202934,2025-08-28,C100272,Cliente 0273,Barcelona,Cataluña,P012,Set sábanas,Hogar,2,28.54,57.08,App móvil,PayPal,5.0,28.54,Thursday
PED201530,2025-08-28,C100271,Cliente 0272,Madrid,Centro,P011,Cafetera cápsulas,Hogar,4,181.74,726.96,Web,Tarjeta,3.0,181.74,Thursday
PED208736,2025-08-28,C100119,Cliente 0120,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,4,129.4,517.6,App móvil,PayPal,4.0,129.4,Thursday
PED200933,2025-08-28,C100189,Cliente 0190,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,3,31.9,95.7,App móvil,PayPal,5.0,31.9,Thursday
PED211790,2025-08-28,C100014,Cliente 0015,Murcia,Levante,P010,Robot aspirador,Hogar,2,118.4,236.8,Web,Contra reembolso,3.0,118.4,Thursday
PED201013,2025-08-28,C100242,Cliente 0243,Madrid,Centro,P017,Botella térmica,Deporte,2,135.8,271.6,App móvil,PayPal,5.0,135.8,Thursday
PED208929,2025-08-28,C100144,Cliente 0145,Vigo,Norte,P014,Organizador armario,Hogar,2,21.19,42.38,Web,Tarjeta,5.0,21.19,Thursday
PED207357,2025-08-28,C100172,Cliente 0173,Murcia,Levante,P024,Gafas de sol,Moda,1,63.45,63.45,Marketplace,Tarjeta,5.0,63.45,Thursday
PED201298,2025-08-28,C100075,Cliente 0076,Bilbao,Norte,P010,Robot aspirador,Hogar,5,119.59,597.95,App móvil,Tarjeta,5.0,119.59,Thursday
PED202619,2025-08-28,C100223,Cliente 0224,Valencia,Levante,P014,Organizador armario,Hogar,1,19.98,19.98,Web,PayPal,5.0,19.98,Thursday
PED200993,2025-08-28,C100070,Cliente 0071,Murcia,Levante,P014,Organizador armario,Hogar,1,24.02,24.02,App móvil,PayPal,,24.02,Thursday
PED211582,2025-08-28,C100311,Cliente 0312,Málaga,Andalucía,P022,Sudadera capucha,Moda,3,55.13,165.39,App móvil,PayPal,5.0,55.13,Thursday
PED201581,2025-08-28,C100148,Cliente 0149,Palma,Levante,P022,Sudadera capucha,Moda,1,59.14,59.14,App móvil,Tarjeta,4.0,59.14,Thursday
PED209017,2025-08-28,C100270,Cliente 0271,Valencia,Levante,P026,Cuaderno A5,Papelería,1,36.04,36.04,Web,Transferencia,5.0,36.04,Thursday
PED203291,2025-08-28,C100164,Cliente 0165,Bilbao,Norte,P021,Camiseta algodón,Moda,5,125.37,626.85,Web,PayPal,,125.37,Thursday
PED202489,2025-08-28,C100047,Cliente 0048,Palma,Levante,P029,Mochila portátil,Papelería,2,69.11,138.22,App móvil,Tarjeta,4.0,69.11,Thursday
PED210204,2025-08-28,C100011,Cliente 0012,Vigo,Norte,P007,Webcam HD,Electrónica,5,147.09,735.45,App móvil,PayPal,,147.09,Thursday
PED204553,2025-08-28,C100127,Cliente 0128,Murcia,Levante,P027,Set bolígrafos,Papelería,1,166.03,166.03,Marketplace,Tarjeta,5.0,166.03,Thursday
PED211115,2025-08-28,C100100,Cliente 0101,Palma,Levante,P016,Mancuernas 5kg,Deporte,4,81.24,324.96,Web,Transferencia,,81.24,Thursday
PED200717,2025-08-28,C100200,Cliente 0201,Sevilla,Andalucía,P026,Cuaderno A5,Papelería,1,29.04,29.04,Marketplace,Tarjeta,5.0,29.04,Thursday
PED204565,2025-08-28,C100020,Cliente 0021,Zaragoza,Centro,P019,Banda elástica,Deporte,1,69.41,69.41,Marketplace,PayPal,,69.41,Thursday
PED202280,2025-08-28,C100080,Cliente 0081,Vigo,Norte,P006,Powerbank 10000mAh,Electrónica,2,94.02,188.04,Web,Tarjeta,4.0,94.02,Thursday
PED207069,2025-08-29,C100035,Cliente 0036,Madrid,Centro,P028,Agenda 2026,Papelería,5,82.01,410.05,App móvil,PayPal,5.0,82.01,Friday
PED200905,2025-08-29,C100117,Cliente 0118,Barcelona,Cataluña,P014,Organizador armario,Hogar,1,19.81,19.81,Web,Tarjeta,4.0,19.81,Friday
PED211653,2025-08-29,C100300,Cliente 0301,Sevilla,Andalucía,P020,Reloj deportivo,Deporte,4,180.76,723.04,Web,PayPal,3.0,180.76,Friday
PED209871,2025-08-29,C100024,Cliente 0025,Murcia,Levante,P027,Set bolígrafos,Papelería,1,152.86,152.86,App móvil,Tarjeta,,152.86,Friday
PED207879,2025-08-29,C100269,Cliente 0270,Zaragoza,Centro,P014,Organizador armario,Hogar,1,19.73,19.73,Web,PayPal,4.0,19.73,Friday
PED204371,2025-08-29,C100082,Cliente 0083,Barcelona,Cataluña,P002,Cargador USB-C,Electrónica,1,39.98,39.98,App móvil,PayPal,5.0,39.98,Friday
PED205250,2025-08-29,C100001,Cliente 0002,Murcia,Levante,P015,Esterilla yoga,Deporte,1,138.01,138.01,App móvil,Tarjeta,5.0,138.01,Friday
PED207159,2025-08-29,C100172,Cliente 0173,Murcia,Levante,P025,Cinturón cuero,Moda,1,36.2,36.2,Web,Contra reembolso,5.0,36.2,Friday
PED205548,2025-08-29,C100283,Cliente 0284,Bilbao,Norte,P018,Zapatillas running,Deporte,5,110.86,554.3,Web,PayPal,3.0,110.86,Friday
PED204034,2025-08-29,C100254,Cliente 0255,Málaga,Andalucía,P025,Cinturón cuero,Moda,5,38.27,191.35,Web,Tarjeta,5.0,38.27,Friday
PED204563,2025-08-29,C100049,Cliente 0050,Murcia,Levante,P028,Agenda 2026,Papelería,4,92.95,371.8,Marketplace,Transferencia,5.0,92.95,Friday
PED200559,2025-08-29,C100312,Cliente 0313,Barcelona,Cataluña,P022,Sudadera capucha,Moda,1,52.41,52.41,Web,Tarjeta,4.0,52.41,Friday
PED210839,2025-08-29,C100188,Cliente 0189,Valencia,Levante,P013,Lámpara escritorio,Hogar,3,29.93,89.79,Web,Tarjeta,5.0,29.93,Friday
PED208356,2025-08-29,C100021,Cliente 0022,Sevilla,Andalucía,P028,Agenda 2026,Papelería,1,73.98,73.98,Marketplace,Tarjeta,5.0,73.98,Friday
PED207567,2025-08-29,C100098,Cliente 0099,Málaga,Andalucía,P018,Zapatillas running,Deporte,4,113.9,455.6,Web,PayPal,5.0,113.9,Friday
PED202699,2025-08-29,C100302,Cliente 0303,Madrid,Centro,P015,Esterilla yoga,Deporte,5,136.34,681.7,Marketplace,PayPal,5.0,136.34,Friday
PED211532,2025-08-29,C100158,Cliente 0159,Zaragoza,Centro,P013,Lámpara escritorio,Hogar,3,29.39,88.17,Web,PayPal,2.0,29.39,Friday
PED209714,2025-08-29,C100145,Cliente 0146,Palma,Levante,P007,Webcam HD,Electrónica,1,141.98,141.98,Web,PayPal,3.0,141.98,Friday
PED201785,2025-08-30,C100207,Cliente 0208,Vigo,Norte,P019,Banda elástica,Deporte,3,63.22,189.66,Web,PayPal,3.0,63.22,Saturday
PED201613,2025-08-30,C100328,Cliente 0329,Barcelona,Cataluña,P001,Auriculares BT,Electrónica,5,121.62,608.1,App móvil,PayPal,5.0,121.62,Saturday
