pedido_id,fecha,cliente_id,cliente_nombre,ciudad,region,producto_id,producto_nombre,categoria,cantidad,precio_unitario,importe,canal,metodo_pago,valoracion
PED208629,2025-08-31,C100145,Cliente 0146,Palma,Levante,P028,Agenda 2026,Papelería,4,86.02,344.08,App móvil,PayPal,
PED208633,2025-08-31,C100133,Cliente 0134,Zaragoza,Centro,P002,Cargador USB-C,Electrónica,2,40.15,80.3,Web,Tarjeta,
PED204166,2025-08-31,C100197,Cliente 0198,Barcelona,Cataluña,P002,Cargador USB-C,Electrónica,1,37.06,37.06,Web,Tarjeta,4.0
PED207035,2025-08-31,C100107,Cliente 0108,Málaga,Andalucía,P014,Organizador armario,Hogar,3,22.66,67.98,Web,Tarjeta,5.0
PED203642,2025-08-31,C100344,Cliente 0345,Vigo,Norte,P008,"Monitor 24""",Electrónica,5,146.15,730.75,App móvil,Contra reembolso,5.0
PED206462,2025-08-31,C100145,Cliente 0146,Palma,Levante,P018,Zapatillas running,Deporte,1,118.39,118.39,Marketplace,PayPal,4.0
PED201379,2025-08-31,C100014,Cliente 0015,Murcia,Levante,P025,Cinturón cuero,Moda,1,37.22,37.22,Web,Tarjeta,5.0
PED202557,2025-08-31,C100104,Cliente 0105,Murcia,Levante,P005,Altavoz portátil,Electrónica,3,93.44,280.32,Web,PayPal,4.0
PED210255,2025-08-31,C100072,Cliente 0073,Bilbao,Norte,P014,Organizador armario,Hogar,1,19.64,19.64,Web,Tarjeta,5.0
PED207576,2025-08-31,C100100,Cliente 0101,Palma,Levante,P021,Camiseta algodón,Moda,1,151.39,151.39,Web,Tarjeta,3.0
PED206408,2025-08-31,C100283,Cliente 0284,Bilbao,Norte,P007,Webcam HD,Electrónica,3,149.86,449.58,Web,Tarjeta,2.0
PED206784,2025-09-01,C100307,Cliente 0308,Zaragoza,Centro,P022,Sudadera capucha,Moda,2,53.76,107.52,Web,Tarjeta,3.0
PED211367,2025-09-01,C100268,Cliente 0269,Málaga,Andalucía,P006,Powerbank 10000mAh,Electrónica,2,93.7,187.4,Web,PayPal,
PED204995,2025-09-01,C100230,Cliente 0231,Bilbao,Norte,P030,Rotuladores 24u,Papelería,2,136.98,273.96,App móvil,Contra reembolso,3.0
PED210670,2025-09-01,C100335,Cliente 0336,Palma,Levante,P024,Gafas de sol,Moda,2,58.89,117.78,App móvil,Tarjeta,5.0
PED203414,2025-09-01,C100317,Cliente 0318,Murcia,Levante,P004,Teclado mecánico,Electrónica,4,120.63,482.52,Marketplace,PayPal,2.0
PED209764,2025-09-01,C100324,Cliente 0325,Vigo,Norte,P015,Esterilla yoga,Deporte,4,123.02,492.08,Web,Transferencia,5.0
PED201195,2025-09-01,C100272,Cliente 0273,Barcelona,Cataluña,P009,Bombilla inteligente,Hogar,3,93.98,281.94,Web,Tarjeta,4.0
PED203958,2025-09-01,C100211,Cliente 0212,Murcia,Levante,P025,Cinturón cuero,Moda,5,33.37,166.85,Web,Transferencia,4.0
PED200541,2025-09-01,C100309,Cliente 0310,Barcelona,Cataluña,P005,Altavoz portátil,Electrónica,3,87.42,262.26,Web,Tarjeta,5.0
PED202405,2025-09-01,C100289,Cliente 0290,Bilbao,Norte,P026,Cuaderno A5,Papelería,1,34.69,34.69,Web,Tarjeta,5.0
PED200196,2025-09-01,C100149,Cliente 0150,Madrid,Centro,P006,Powerbank 10000mAh,Electrónica,2,94.81,189.62,App móvil,Transferencia,
PED202930,2025-09-01,C100256,Cliente 0257,Málaga,Andalucía,P025,Cinturón cuero,Moda,1,32.5,32.5,Marketplace,Tarjeta,4.0
PED201763,2025-09-01,C100193,Cliente 0194,Sevilla,Andalucía,P019,Banda elástica,Deporte,1,65.1,65.1,Web,Tarjeta,3.0
PED201464,2025-09-01,C100030,Cliente 0031,Bilbao,Norte,P018,Zapatillas running,Deporte,3,130.77,392.31,Web,Transferencia,5.0
PED206405,2025-09-01,C100278,Cliente 0279,Madrid,Centro,P017,Botella térmica,Deporte,3,145.52,436.56,Web,Tarjeta,4.0
PED205190,2025-09-01,C100124,Cliente 0125,Palma,Levante,P023,Mochila urbana,Moda,2,65.67,131.34,Marketplace,Tarjeta,1.0
PED203885,2025-09-02,C100116,Cliente 0117,Madrid,Centro,P021,Camiseta algodón,Moda,1,130.63,130.63,App móvil,Tarjeta,5.0
PED210134,2025-09-02,C100156,Cliente 0157,Barcelona,Cataluña,P010,Robot aspirador,Hogar,3,99.3,297.9,App móvil,Transferencia,1.0
PED201312,2025-09-02,C100048,Cliente 0049,Málaga,Andalucía,P015,Esterilla yoga,Deporte,1,135.43,135.43,Web,Tarjeta,4.0
PED202972,2025-09-02,C100038,Cliente 0039,Valencia,Levante,P024,Gafas de sol,Moda,2,57.43,114.86,App móvil,Tarjeta,5.0
PED211363,2025-09-02,C100214,Cliente 0215,Murcia,Levante,P005,Altavoz portátil,Electrónica,2,95.06,190.12,Web,PayPal,3.0
PED204419,2025-09-02,C100316,Cliente 0317,Murcia,Levante,P027,Set bolígrafos,Papelería,5,162.36,811.8,Web,Tarjeta,5.0
PED206087,2025-09-02,C100203,Cliente 0204,Málaga,Andalucía,P019,Banda elástica,Deporte,1,59.64,59.64,App móvil,Tarjeta,2.0
PED207831,2025-09-02,C100213,Cliente 0214,Bilbao,Norte,P027,Set bolígrafos,Papelería,1,188.7,188.7,Web,Tarjeta,3.0
PED202513,2025-09-02,C100038,Cliente 0039,Valencia,Levante,P011,Cafetera cápsulas,Hogar,2,174.56,349.12,Web,Transferencia,4.0
PED206488,2025-09-02,C100108,Cliente 0109,Bilbao,Norte,P021,Camiseta algodón,Moda,4,141.39,565.56,Web,PayPal,5.0
PED208428,2025-09-02,C100140,Cliente 0141,Vigo,Norte,P014,Organizador armario,Hogar,3,19.77,59.31,Marketplace,PayPal,5.0
PED203400,2025-09-02,C100272,Cliente 0273,Barcelona,Cataluña,P009,Bombilla inteligente,Hogar,5,101.97,509.85,Marketplace,Tarjeta,4.0
PED211897,2025-09-02,C100062,Cliente 0063,Sevilla,Andalucía,P023,Mochila urbana,Moda,4,72.58,290.32,Marketplace,PayPal,4.0
PED204223,2025-09-02,C100295,Cliente 0296,Zaragoza,Centro,P008,"Monitor 24""",Electrónica,4,146.36,585.44,App móvil,Transferencia,
PED203710,2025-09-02,C100143,Cliente 0144,Bilbao,Norte,P007,Webcam HD,Electrónica,4,141.66,566.64,Web,PayPal,5.0
PED209259,2025-09-02,C100212,Cliente 0213,Murcia,Levante,P028,Agenda 2026,Papelería,4,74.95,299.8,Web,Tarjeta,4.0
PED202427,2025-09-02,C100310,Cliente 0311,Málaga,Andalucía,P027,Set bolígrafos,Papelería,5,173.89,869.45,Marketplace,Tarjeta,3.0
PED202554,2025-09-02,C100305,Cliente 0306,Barcelona,Cataluña,P013,Lámpara escritorio,Hogar,3,26.65,79.95,Web,Tarjeta,
PED201402,2025-09-02,C100051,Cliente 0052,Barcelona,Cataluña,P005,Altavoz portátil,Electrónica,5,94.94,474.7,App móvil,Tarjeta,5.0
PED208891,2025-09-02,C100018,Cliente 0019,Palma,Levante,P021,Camiseta algodón,Moda,1,152.09,152.09,App móvil,Tarjeta,3.0
PED211214,2025-09-02,C100149,Cliente 0150,Madrid,Centro,P019,Banda elástica,Deporte,1,65.21,65.21,Web,PayPal,
PED202551,2025-09-02,C100050,Cliente 0051,Murcia,Levante,P021,Camiseta algodón,Moda,3,145.79,437.37,Marketplace,PayPal,4.0
PED210016,2025-09-02,C100038,Cliente 0039,Valencia,Levante,P030,Rotuladores 24u,Papelería,1,147.15,147.15,Web,Tarjeta,5.0
PED201299,2025-09-02,C100242,Cliente 0243,Madrid,Centro,P018,Zapatillas running,Deporte,5,134.73,673.65,App móvil,PayPal,5.0
PED207382,2025-09-02,C100088,Cliente 0089,Murcia,Levante,P013,Lámpara escritorio,Hogar,1,29.91,29.91,Web,Tarjeta,5.0
PED202530,2025-09-02,C100184,Cliente 0185,Bilbao,Norte,P030,Rotuladores 24u,Papelería,4,141.71,566.84,App móvil,Transferencia,3.0
PED208914,2025-09-02,C100039,Cliente 0040,Málaga,Andalucía,P017,Botella térmica,Deporte,1,134.29,134.29,Web,PayPal,4.0
PED201086,2025-09-02,C100151,Cliente 0152,Valencia,Levante,P002,Cargador USB-C,Electrónica,2,36.37,72.74,App móvil,PayPal,
PED208702,2025-09-02,C100010,Cliente 0011,Zaragoza,Centro,P026,Cuaderno A5,Papelería,2,35.42,70.84,App móvil,PayPal,5.0
PED207575,2025-09-03,C100151,Cliente 0152,Valencia,Levante,P010,Robot aspirador,Hogar,1,124.02,124.02,App móvil,Tarjeta,5.0
PED200181,2025-09-03,C100104,Cliente 0105,Murcia,Levante,P001,Auriculares BT,Electrónica,2,122.57,245.14,Web,PayPal,4.0
PED208756,2025-09-03,C100232,Cliente 0233,Madrid,Centro,P002,Cargador USB-C,Electrónica,3,37.2,111.6,Marketplace,Transferencia,5.0
PED201105,2025-09-03,C100031,Cliente 0032,Valencia,Levante,P013,Lámpara escritorio,Hogar,3,29.44,88.32,Marketplace,Tarjeta,3.0
PED211320,2025-09-03,C100090,Cliente 0091,Bilbao,Norte,P009,Bombilla inteligente,Hogar,2,89.0,178.0,Marketplace,PayPal,5.0
PED207793,2025-09-03,C100148,Cliente 0149,Palma,Levante,P019,Banda elástica,Deporte,1,73.43,73.43,App móvil,Transferencia,
PED205034,2025-09-03,C100055,Cliente 0056,Madrid,Centro,P003,Ratón inalámbrico,Electrónica,3,94.03,282.09,Web,Tarjeta,
PED209707,2025-09-03,C100280,Cliente 0281,Valencia,Levante,P011,Cafetera cápsulas,Hogar,1,156.71,156.71,Web,Tarjeta,5.0
PED207072,2025-09-03,C100225,Cliente 0226,Sevilla,Andalucía,P001,Auriculares BT,Electrónica,1,127.62,127.62,Web,PayPal,
PED207486,2025-09-03,C100280,Cliente 0281,Valencia,Levante,P012,Set sábanas,Hogar,4,25.85,103.4,App móvil,Tarjeta,4.0
PED206764,2025-09-03,C100193,Cliente 0194,Sevilla,Andalucía,P009,Bombilla inteligente,Hogar,2,101.43,202.86,App móvil,Tarjeta,
PED204135,2025-09-03,C100291,Cliente 0292,Valencia,Levante,P013,Lámpara escritorio,Hogar,5,27.7,138.5,Web,PayPal,4.0
PED201985,2025-09-03,C100341,Cliente 0342,Valencia,Levante,P027,Set bolígrafos,Papelería,1,169.0,169.0,Web,PayPal,5.0
PED204676,2025-09-03,C100049,Cliente 0050,Murcia,Levante,P005,Altavoz portátil,Electrónica,1,86.46,86.46,App móvil,PayPal,2.0
PED209669,2025-09-03,C100221,Cliente 0222,Bilbao,Norte,P007,Webcam HD,Electrónica,1,147.06,147.06,Web,PayPal,5.0
PED207116,2025-09-03,C100304,Cliente 0305,Zaragoza,Centro,P020,Reloj deportivo,Deporte,1,175.2,175.2,Marketplace,Tarjeta,
PED209908,2025-09-03,C100109,Cliente 0110,Murcia,Levante,P015,Esterilla yoga,Deporte,2,118.06,236.12,Web,PayPal,
PED200370,2025-09-04,C100123,Cliente 0124,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,3,105.8,317.4,App móvil,PayPal,4.0
PED207391,2025-09-04,C100097,Cliente 0098,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,3,85.57,256.71,App móvil,PayPal,3.0
PED208858,2025-09-04,C100273,Cliente 0274,Vigo,Norte,P014,Organizador armario,Hogar,4,21.73,86.92,Marketplace,Tarjeta,2.0
PED204435,2025-09-04,C100037,Cliente 0038,Palma,Levante,P010,Robot aspirador,Hogar,1,110.5,110.5,Web,PayPal,
PED211680,2025-09-04,C100257,Cliente 0258,Barcelona,Cataluña,P026,Cuaderno A5,Papelería,1,31.37,31.37,App móvil,Tarjeta,5.0
PED209705,2025-09-04,C100114,Cliente 0115,Zaragoza,Centro,P006,Powerbank 10000mAh,Electrónica,5,104.59,522.95,Web,Tarjeta,4.0
PED204750,2025-09-04,C100153,Cliente 0154,Valencia,Levante,P011,Cafetera cápsulas,Hogar,1,189.47,189.47,Marketplace,Contra reembolso,2.0
PED205530,2025-09-04,C100242,Cliente 0243,Madrid,Centro,P025,Cinturón cuero,Moda,2,36.69,73.38,Marketplace,Tarjeta,4.0
PED209877,2025-09-04,C100344,Cliente 0345,Vigo,Norte,P012,Set sábanas,Hogar,1,24.38,24.38,Web,Contra reembolso,
PED207984,2025-09-04,C100052,Cliente 0053,Sevilla,Andalucía,P015,Esterilla yoga,Deporte,5,112.41,562.05,Web,PayPal,
PED205893,2025-09-04,C100258,Cliente 0259,Barcelona,Cataluña,P030,Rotuladores 24u,Papelería,1,128.29,128.29,Web,Tarjeta,2.0
PED201114,2025-09-05,C100089,Cliente 0090,Palma,Levante,P022,Sudadera capucha,Moda,1,57.62,57.62,Web,Transferencia,4.0
PED200579,2025-09-05,C100341,Cliente 0342,Valencia,Levante,P027,Set bolígrafos,Papelería,4,179.74,718.96,Web,PayPal,3.0
PED203005,2025-09-05,C100335,Cliente 0336,Palma,Levante,P018,Zapatillas running,Deporte,5,121.58,607.9,App móvil,Tarjeta,5.0
PED208564,2025-09-05,C100040,Cliente 0041,Barcelona,Cataluña,P003,Ratón inalámbrico,Electrónica,4,109.54,438.16,Web,Tarjeta,4.0
PED202724,2025-09-05,C100076,Cliente 0077,Sevilla,Andalucía,P014,Organizador armario,Hogar,1,24.29,24.29,App móvil,Tarjeta,
PED201748,2025-09-05,C100078,Cliente 0079,Zaragoza,Centro,P029,Mochila portátil,Papelería,4,75.22,300.88,Web,Contra reembolso,
PED208571,2025-09-05,C100151,Cliente 0152,Valencia,Levante,P012,Set sábanas,Hogar,1,26.93,26.93,Marketplace,Contra reembolso,4.0
PED209478,2025-09-05,C100326,Cliente 0327,Valencia,Levante,P026,Cuaderno A5,Papelería,1,28.97,28.97,Web,Tarjeta,3.0
PED205056,2025-09-05,C100013,Cliente 0014,Murcia,Levante,P014,Organizador armario,Hogar,5,23.68,118.4,Web,Tarjeta,
PED202381,2025-09-05,C100156,Cliente 0157,Barcelona,Cataluña,P010,Robot aspirador,Hogar,3,108.05,324.15,Web,Tarjeta,5.0
PED200927,2025-09-05,C100318,Cliente 0319,Vigo,Norte,P022,Sudadera capucha,Moda,1,56.47,56.47,App móvil,PayPal,3.0
PED207256,2025-09-05,C100276,Cliente 0277,Bilbao,Norte,P028,Agenda 2026,Papelería,2,92.33,184.66,Web,Tarjeta,5.0
PED202154,2025-09-05,C100291,Cliente 0292,Valencia,Levante,P016,Mancuernas 5kg,Deporte,2,78.74,157.48,Marketplace,PayPal,4.0
PED209079,2025-09-05,C100158,Cliente 0159,Zaragoza,Centro,P012,Set sábanas,Hogar,4,25.74,102.96,Web,PayPal,5.0
PED201315,2025-09-05,C100080,Cliente 0081,Vigo,Norte,P010,Robot aspirador,Hogar,1,112.12,112.12,App móvil,Tarjeta,1.0
PED208552,2025-09-05,C100247,Cliente 0248,Bilbao,Norte,P023,Mochila urbana,Moda,5,66.7,333.5,Web,Contra reembolso,3.0
PED208699,2025-09-06,C100234,Cliente 0235,Bilbao,Norte,P024,Gafas de sol,Moda,1,66.43,66.43,Marketplace,Tarjeta,5.0
PED202718,2025-09-06,C100063,Cliente 0064,Vigo,Norte,P013,Lámpara escritorio,Hogar,4,25.41,101.64,Web,Contra reembolso,4.0
PED210879,2025-09-06,C100081,Cliente 0082,Bilbao,Norte,P005,Altavoz portátil,Electrónica,1,83.79,83.79,Web,Tarjeta,3.0
PED202499,2025-09-06,C100092,Cliente 0093,Palma,Levante,P005,Altavoz portátil,Electrónica,5,96.81,484.05,Web,Tarjeta,5.0
PED202786,2025-09-06,C100159,Cliente 0160,Murcia,Levante,P010,Robot aspirador,Hogar,4,108.19,432.76,Web,Tarjeta,4.0
PED209190,2025-09-06,C100178,Cliente 0179,Vigo,Norte,P020,Reloj deportivo,Deporte,2,168.34,336.68,Web,Tarjeta,
PED204554,2025-09-06,C100099,Cliente 0100,Barcelona,Cataluña,P008,"Monitor 24""",Electrónica,1,161.05,161.05,App móvil,Tarjeta,1.0
PED210736,2025-09-06,C100017,Cliente 0018,Barcelona,Cataluña,P011,Cafetera cápsulas,Hogar,1,153.65,153.65,App móvil,PayPal,4.0
PED202892,2025-09-06,C100305,Cliente 0306,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,1,181.72,181.72,Web,Tarjeta,4.0
PED208594,2025-09-06,C100317,Cliente 0318,Murcia,Levante,P026,Cuaderno A5,Papelería,2,31.28,62.56,Web,PayPal,4.0
PED205012,2025-09-06,C100153,Cliente 0154,Valencia,Levante,P011,Cafetera cápsulas,Hogar,4,181.24,724.96,App móvil,Contra reembolso,5.0
PED206187,2025-09-06,C100085,Cliente 0086,Murcia,Levante,P020,Reloj deportivo,Deporte,1,184.63,184.63,App móvil,Tarjeta,4.0
PED201803,2025-09-06,C100264,Cliente 0265,Vigo,Norte,P026,Cuaderno A5,Papelería,3,29.03,87.09,Web,Tarjeta,4.0
PED205373,2025-09-06,C100130,Cliente 0131,Zaragoza,Centro,P017,Botella térmica,Deporte,3,137.37,412.11,Web,Tarjeta,
PED208853,2025-09-06,C100182,Cliente 0183,Bilbao,Norte,P017,Botella térmica,Deporte,1,144.73,144.73,Marketplace,Tarjeta,4.0
PED200201,2025-09-06,C100124,Cliente 0125,Palma,Levante,P008,"Monitor 24""",Electrónica,1,132.24,132.24,Web,Contra reembolso,3.0
PED202857,2025-09-06,C100012,Cliente 0013,Murcia,Levante,P016,Mancuernas 5kg,Deporte,5,75.99,379.95,Web,PayPal,5.0
PED207698,2025-09-06,C100339,Cliente 0340,Vigo,Norte,P018,Zapatillas running,Deporte,4,110.52,442.08,Web,Transferencia,5.0
PED200734,2025-09-06,C100120,Cliente 0121,Bilbao,Norte,P023,Mochila urbana,Moda,2,70.65,141.3,App móvil,Tarjeta,5.0
PED201431,2025-09-06,C100118,Cliente 0119,Valencia,Levante,P008,"Monitor 24""",Electrónica,4,159.73,638.92,App móvil,Tarjeta,
PED201074,2025-09-06,C100120,Cliente 0121,Bilbao,Norte,P015,Esterilla yoga,Deporte,1,119.33,119.33,Marketplace,Tarjeta,
PED201001,2025-09-06,C100267,Cliente 0268,Sevilla,Andalucía,P012,Set sábanas,Hogar,4,24.34,97.36,Web,Transferencia,1.0
PED209788,2025-09-07,C100064,Cliente 0065,Bilbao,Norte,P005,Altavoz portátil,Electrónica,2,84.87,169.74,Web,PayPal,4.0
PED204973,2025-09-07,C100087,Cliente 0088,Sevilla,Andalucía,P001,Auriculares BT,Electrónica,1,120.72,120.72,Web,Tarjeta,
PED208288,2025-09-07,C100282,Cliente 0283,Málaga,Andalucía,P013,Lámpara escritorio,Hogar,2,25.04,50.08,App móvil,PayPal,3.0
PED200199,2025-09-07,C100122,Cliente 0123,Málaga,Andalucía,P026,Cuaderno A5,Papelería,4,32.68,130.72,Web,PayPal,5.0
PED207830,2025-09-07,C100053,Cliente 0054,Bilbao,Norte,P009,Bombilla inteligente,Hogar,2,104.32,208.64,Marketplace,Tarjeta,
PED210031,2025-09-07,C100267,Cliente 0268,Sevilla,Andalucía,P029,Mochila portátil,Papelería,2,75.15,150.3,Web,Contra reembolso,4.0
PED208253,2025-09-07,C100236,Cliente 0237,Málaga,Andalucía,P008,"Monitor 24""",Electrónica,3,159.3,477.9,Web,Tarjeta,4.0
PED200146,2025-09-07,C100244,Cliente 0245,Málaga,Andalucía,P024,Gafas de sol,Moda,2,64.36,128.72,Web,Tarjeta,4.0
PED211469,2025-09-07,C100081,Cliente 0082,Bilbao,Norte,P006,Powerbank 10000mAh,Electrónica,1,95.42,95.42,App móvil,Tarjeta,5.0
PED208889,2025-09-07,C100016,Cliente 0017,Zaragoza,Centro,P009,Bombilla inteligente,Hogar,5,96.06,480.3,Web,Tarjeta,5.0
PED210420,2025-09-07,C100172,Cliente 0173,Murcia,Levante,P025,Cinturón cuero,Moda,5,34.8,174.0,Web,Tarjeta,2.0
PED205094,2025-09-07,C100146,Cliente 0147,Madrid,Centro,P029,Mochila portátil,Papelería,1,68.35,68.35,Marketplace,Tarjeta,5.0
PED204946,2025-09-07,C100282,Cliente 0283,Málaga,Andalucía,P005,Altavoz portátil,Electrónica,2,87.74,175.48,Web,PayPal,5.0
PED206674,2025-09-07,C100063,Cliente 0064,Vigo,Norte,P023,Mochila urbana,Moda,3,79.56,238.68,Web,Tarjeta,5.0
PED202511,2025-09-07,C100080,Cliente 0081,Vigo,Norte,P019,Banda elástica,Deporte,2,65.34,130.68,App móvil,Tarjeta,5.0
PED200491,2025-09-07,C100080,Cliente 0081,Vigo,Norte,P004,Teclado mecánico,Electrónica,4,116.17,464.68,Web,Contra reembolso,4.0
PED204441,2025-09-07,C100241,Cliente 0242,Zaragoza,Centro,P018,Zapatillas running,Deporte,1,139.29,139.29,Web,Tarjeta,5.0
PED201596,2025-09-07,C100181,Cliente 0182,Barcelona,Cataluña,P022,Sudadera capucha,Moda,3,57.81,173.43,Web,Transferencia,5.0
PED207552,2025-09-07,C100055,Cliente 0056,Madrid,Centro,P017,Botella térmica,Deporte,2,141.92,283.84,Web,Tarjeta,5.0
PED204687,2025-09-07,C100260,Cliente 0261,Murcia,Levante,P023,Mochila urbana,Moda,5,74.02,370.1,Web,PayPal,4.0
PED210442,2025-09-07,C100145,Cliente 0146,Palma,Levante,P005,Altavoz portátil,Electrónica,5,84.93,424.65,Web,Tarjeta,5.0
PED206052,2025-09-08,C100047,Cliente 0048,Palma,Levante,P005,Altavoz portátil,Electrónica,2,96.67,193.34,Web,PayPal,
PED203004,2025-09-08,C100199,Cliente 0200,Vigo,Norte,P021,Camiseta algodón,Moda,1,135.23,135.23,App móvil,PayPal,3.0
PED202937,2025-09-08,C100272,Cliente 0273,Barcelona,Cataluña,P029,Mochila portátil,Papelería,3,72.23,216.69,App móvil,Tarjeta,4.0
PED210308,2025-09-08,C100339,Cliente 0340,Vigo,Norte,P026,Cuaderno A5,Papelería,3,36.07,108.21,App móvil,Contra reembolso,5.0
PED210217,2025-09-08,C100262,Cliente 0263,Valencia,Levante,P025,Cinturón cuero,Moda,1,36.35,36.35,Web,Tarjeta,5.0
PED207246,2025-09-08,C100128,Cliente 0129,Zaragoza,Centro,P017,Botella térmica,Deporte,2,129.28,258.56,App móvil,Tarjeta,5.0
PED202655,2025-09-08,C100260,Cliente 0261,Murcia,Levante,P016,Mancuernas 5kg,Deporte,1,76.91,76.91,App móvil,Tarjeta,4.0
PED209382,2025-09-08,C100252,Cliente 0253,Barcelona,Cataluña,P005,Altavoz portátil,Electrónica,2,89.03,178.06,Marketplace,Tarjeta,3.0
PED206991,2025-09-08,C100117,Cliente 0118,Barcelona,Cataluña,P027,Set bolígrafos,Papelería,1,181.09,181.09,Web,Contra reembolso,
PED210771,2025-09-08,C100155,Cliente 0156,Málaga,Andalucía,P016,Mancuernas 5kg,Deporte,1,78.14,78.14,App móvil,Tarjeta,5.0
PED209421,2025-09-08,C100322,Cliente 0323,Málaga,Andalucía,P001,Auriculares BT,Electrónica,3,129.25,387.75,App móvil,Tarjeta,4.0
PED203593,2025-09-08,C100286,Cliente 0287,Barcelona,Cataluña,P017,Botella térmica,Deporte,1,142.8,142.8,App móvil,PayPal,5.0
PED203284,2025-09-08,C100096,Cliente 0097,Valencia,Levante,P006,Powerbank 10000mAh,Electrónica,5,97.56,487.8,Web,Tarjeta,4.0
PED204116,2025-09-08,C100000,Cliente 0001,Madrid,Centro,P002,Cargador USB-C,Electrónica,2,40.73,81.46,Web,PayPal,3.0
PED209191,2025-09-08,C100131,Cliente 0132,Zaragoza,Centro,P003,Ratón inalámbrico,Electrónica,4,94.01,376.04,Marketplace,Tarjeta,3.0
PED210696,2025-09-08,C100289,Cliente 0290,Bilbao,Norte,P010,Robot aspirador,Hogar,1,124.79,124.79,Web,Tarjeta,
PED200958,2025-09-08,C100159,Cliente 0160,Murcia,Levante,P002,Cargador USB-C,Electrónica,1,35.11,35.11,Web,PayPal,5.0
PED207622,2025-09-08,C100307,Cliente 0308,Zaragoza,Centro,P014,Organizador armario,Hogar,2,22.4,44.8,App móvil,PayPal,
PED211928,2025-09-08,C100256,Cliente 0257,Málaga,Andalucía,P007,Webcam HD,Electrónica,1,145.89,145.89,App móvil,Tarjeta,4.0
PED205290,2025-09-09,C100054,Cliente 0055,Bilbao,Norte,P011,Cafetera cápsulas,Hogar,4,189.63,758.52,Web,Tarjeta,3.0
PED206241,2025-09-09,C100324,Cliente 0325,Vigo,Norte,P027,Set bolígrafos,Papelería,2,167.51,335.02,App móvil,PayPal,3.0
PED210435,2025-09-09,C100136,Cliente 0137,Málaga,Andalucía,P020,Reloj deportivo,Deporte,1,149.84,149.84,App móvil,PayPal,5.0
PED203557,2025-09-09,C100011,Cliente 0012,Vigo,Norte,P027,Set bolígrafos,Papelería,3,156.98,470.94,App móvil,Tarjeta,
PED202794,2025-09-09,C100079,Cliente 0080,Málaga,Andalucía,P015,Esterilla yoga,Deporte,5,124.4,622.0,Web,Contra reembolso,4.0
PED203386,2025-09-09,C100296,Cliente 0297,Palma,Levante,P025,Cinturón cuero,Moda,4,33.88,135.52,App móvil,PayPal,
PED201256,2025-09-09,C100006,Cliente 0007,Madrid,Centro,P030,Rotuladores 24u,Papelería,5,149.81,749.05,Web,PayPal,4.0
PED208163,2025-09-09,C100161,Cliente 0162,Málaga,Andalucía,P002,Cargador USB-C,Electrónica,5,38.24,191.2,App móvil,Tarjeta,5.0
PED208753,2025-09-09,C100117,Cliente 0118,Barcelona,Cataluña,P018,Zapatillas running,Deporte,3,112.12,336.36,Marketplace,Transferencia,5.0
PED201712,2025-09-09,C100106,Cliente 0107,Murcia,Levante,P014,Organizador armario,Hogar,1,22.64,22.64,Web,Tarjeta,4.0
PED200823,2025-09-09,C100148,Cliente 0149,Palma,Levante,P021,Camiseta algodón,Moda,5,140.25,701.25,App móvil,PayPal,5.0
PED203269,2025-09-09,C100150,Cliente 0151,Palma,Levante,P001,Auriculares BT,Electrónica,2,129.26,258.52,Web,Contra reembolso,5.0
PED200724,2025-09-09,C100018,Cliente 0019,Palma,Levante,P002,Cargador USB-C,Electrónica,1,37.93,37.93,Web,Tarjeta,5.0
PED209411,2025-09-09,C100105,Cliente 0106,Murcia,Levante,P010,Robot aspirador,Hogar,1,123.38,123.38,Web,Tarjeta,5.0
PED210651,2025-09-09,C100264,Cliente 0265,Vigo,Norte,P002,Cargador USB-C,Electrónica,1,37.61,37.61,Web,PayPal,5.0
PED201127,2025-09-09,C100209,Cliente 0210,Murcia,Levante,P019,Banda elástica,Deporte,2,66.93,133.86,App móvil,Tarjeta,4.0
PED209402,2025-09-09,C100073,Cliente 0074,Barcelona,Cataluña,P014,Organizador armario,Hogar,1,19.31,19.31,Web,Tarjeta,3.0
PED208283,2025-09-09,C100036,Cliente 0037,Palma,Levante,P020,Reloj deportivo,Deporte,1,166.73,166.73,Marketplace,Tarjeta,5.0
PED210841,2025-09-09,C100187,Cliente 0188,Sevilla,Andalucía,P017,Botella térmica,Deporte,1,155.8,155.8,Web,Transferencia,3.0
PED206905,2025-09-09,C100248,Cliente 0249,Murcia,Levante,P020,Reloj deportivo,Deporte,1,182.64,182.64,Web,Tarjeta,5.0
